	sumsquare_error	aic	bic	kl_div
foldcauchy	0.0003144400220676618	1179.1529701521124	-28400.117760847872	inf
cauchy	0.0003499831774436771	1189.602809553079	-28212.184671023962	inf
invgamma	0.00038866116832698955	1157.8023378085163	-28013.373648032986	inf
f	0.0003889509440670929	1159.7705836967393	-28004.50414683915	inf
invgauss	0.00039283192283866243	1166.429248484061	-27993.893759247574	inf
