	sumsquare_error	aic	bic	kl_div
powernorm	3.022949567805172e-05	1617.3709608814565	-157817.179776707	inf
loggamma	3.496800734130425e-05	1620.4197370766822	-156633.0350049474	inf
beta	3.611059716918473e-05	1621.4121406307868	-156362.56483129459	inf
norm	4.075040078133393e-05	1613.1575092990286	-155397.58147089378	inf
lognorm	4.23693341424558e-05	1614.7682308913907	-155071.761902132	inf
