	sumsquare_error	aic	bic	kl_div
gennorm	1.9831750143771637e-05	1768.3839571547835	-159974.60654341348	inf
powernorm	2.085775544060346e-05	2064.5067807780597	-159567.4920133168	inf
loggamma	2.206326148208545e-05	2082.7810885097983	-159113.99861523605	inf
beta	2.2319121821782294e-05	2085.17968641298	-159011.94441285412	inf
norm	2.340861129564946e-05	2070.3646029460756	-158645.2712710017	inf
