	sumsquare_error	aic	bic	kl_div
dgamma	0.00010878947394728047	1658.3672809500554	-149259.48688556498	inf
rayleigh	0.00012070814575140339	inf	-148413.00698554984	inf
gennorm	0.00023178175576838282	1596.572053833412	-143035.22238568476	inf
cauchy	0.00037263240034239445	1403.7961183079456	-139137.13995137505	inf
powernorm	0.0004681649796694356	2005.494092927374	-137250.0335000895	inf
