	sumsquare_error	aic	bic	kl_div
powernorm	2.4426501899498954e-05	1478.8915181333314	-159612.38067785505	inf
loggamma	2.8303418273025854e-05	1482.5547336304614	-158413.9821168644	inf
beta	3.099826859911268e-05	1482.50809555368	-157665.10996714485	inf
gennorm	3.236886054927701e-05	1407.5891764593605	-157322.1489319378	inf
norm	4.343094305377085e-05	1463.197921696315	-154939.6638449855	inf
