	sumsquare_error	aic	bic	kl_div
chi	2.199467503136676e-05	1532.381966929392	-141944.2337097158	inf
gamma	2.316085391179026e-05	1503.5683229503045	-141570.24422401917	inf
invgamma	2.3318356606071552e-05	1561.4666537414498	-141521.18287571223	inf
lognorm	2.3329867942195152e-05	1502.6666628341611	-141517.61015393355	inf
beta	2.3745423810830116e-05	1502.4173292584082	-141380.91544111943	inf
