	sumsquare_error	aic	bic	kl_div
dgamma	3.735768392230548e-05	1301.470434804656	-161371.33571400744	0.015832032711071097
gennorm	4.069277208445076e-05	1300.180359093533	-160653.63460008995	0.016214221256101065
cauchy	7.000336097508947e-05	1309.8674794293522	-156109.5279497937	0.017776586020616023
rayleigh	0.00015009842367804237	inf	-149707.7841373222	0.1257444605198169
powerlognorm	0.00022649594803671226	1315.6029851248	-146236.53300580848	0.07372295833732158
