	sumsquare_error	aic	bic	kl_div
gennorm	1.8223317917140345e-05	1451.0120127749965	-143285.07847659374	inf
lognorm	2.1126094487848143e-05	1502.0857896066213	-142215.25138383225	inf
gamma	2.1346771240165802e-05	1501.6247577536988	-142140.03758890627	inf
beta	2.1407636633765582e-05	1503.6401502920532	-142110.5423671824	inf
chi	2.2103806291749504e-05	1504.976224035685	-141887.79816861934	inf
