	sumsquare_error	aic	bic	kl_div
dgamma	3.804320699864479e-05	1355.4541934030447	-144143.77637159632	0.020361102070312928
gennorm	4.5367459206852544e-05	1356.7880490844154	-142815.13290617397	0.02310959065480633
rayleigh	9.108260272276397e-05	inf	-137564.71303076317	0.09499933974957656
lognorm	0.0001271705384788688	1419.1681717780186	-135037.21476206798	0.054039525291933184
gamma	0.00012767100278931166	1418.0787294378313	-135007.57666992134	0.054153385924548304
