	sumsquare_error	aic	bic	kl_div
cauchy	0.00021830755532239974	1243.5184753332849	-29073.548565425957	inf
lognorm	0.00036768465670501406	1273.7453629890642	-28114.628794045493	inf
chi2	0.00040155943906663793	1268.817728235151	-27953.791716957374	inf
gamma	0.00040159373478534254	1268.821885667951	-27953.63585705739	inf
norm	0.0006318656126097276	1215.8034658298632	-27133.98992003284	inf
