	sumsquare_error	aic	bic	kl_div
rayleigh	0.0007228418824303374	inf	-26888.50229255577	inf
lognorm	0.0008315223833749519	1136.282500938705	-26625.369375951042	inf
gamma	0.0008530660132452847	1135.580197747098	-26578.6882184182	inf
norm	0.0008611719248895279	1133.9555830759375	-26568.938107163012	inf
powerlaw	0.0009947058563022496	1084.8770890897651	-26298.34971721113	inf
