	sumsquare_error	aic	bic	kl_div
gamma	7.532832784754355e-05	1211.8625610722472	-30432.16754701938	0.04317096995231244
norm	7.567594916594653e-05	1208.305413222813	-30431.40398095516	0.041519493448948015
chi2	8.235269848391718e-05	1213.4529416649852	-30272.312702543848	0.0485041738385894
cauchy	0.00022247403326581183	1245.4770978521888	-28497.922443718868	0.08078668147993753
rayleigh	0.0003214819555903697	1176.018416665224	-27837.863514030647	0.18593865670307036
