	sumsquare_error	aic	bic	kl_div
norm	0.00022495992348588078	1185.4734279208562	-29018.766818222328	inf
lognorm	0.00022525173482526977	1186.8927674217518	-29008.891681186713	inf
gamma	0.00025277327079406564	1184.369950272265	-28798.51603654986	inf
cauchy	0.00036147588421805386	1220.1446308613658	-28153.218482716642	inf
rayleigh	0.0005725426361515752	inf	-27313.91580676734	inf
