	sumsquare_error	aic	bic	kl_div
cauchy	0.000434135136865593	1230.3438609286547	-27737.70540482662	inf
norm	0.0004523155543794277	1170.6694334912363	-27663.041352614917	inf
lognorm	0.0004569940850600892	1172.4505284784045	-27636.806264824525	inf
gamma	0.0004682725781241754	1172.8755037811866	-27592.43446385179	inf
powerlaw	0.0005768614689211429	1131.6494502896694	-27212.870568417315	inf
