	sumsquare_error	aic	bic	kl_div
lognorm	0.0003784445833666982	1172.4774929703026	-28061.988509939623	inf
cauchy	0.0004045239377650141	1212.540495800501	-27947.877541277587	inf
chi2	0.0004561316129393696	1166.3742853606236	-27721.239581221493	inf
gamma	0.0004561319395624012	1166.3740814061598	-27721.23827439074	inf
rayleigh	0.0008337353157885927	inf	-26628.028285923458	inf
