	sumsquare_error	aic	bic	kl_div
norm	0.0002539213575574085	1163.6175636994358	-28797.755057462546	inf
lognorm	0.00026150057289692176	1166.4704721991245	-28736.569057345834	inf
gamma	0.0002666057549265474	1164.9994930783723	-28701.283559130974	inf
chi2	0.0002732111772861789	1163.2912213029592	-28656.618426194425	inf
rayleigh	0.0003696615382802436	inf	-28112.35217654228	inf
