	sumsquare_error	aic	bic	kl_div
cauchy	0.0002349173235314576	1273.629558204057	-27088.014318620128	0.11918486561859888
norm	0.0005286833013623155	1192.2849824004195	-25696.881879933804	0.16778238655851424
gamma	0.0005814863726727149	1190.3445094265433	-25526.17021276144	0.18065958378505834
chi2	0.0005837563479857646	1190.3599119292428	-25519.48832148248	0.181355893180249
powerlaw	0.000758253693610526	1144.6020102308337	-25070.956938038737	0.29350837793294043
