	sumsquare_error	aic	bic	kl_div
lognorm	0.00035616749513485397	1191.1140842080727	-27580.94577969537	0.1325752600619821
chi2	0.00042933992180220937	1175.6276364744876	-27246.674973301382	0.1481595351452371
gamma	0.0004293404278664302	1175.627751719363	-27246.672864603097	0.14815974041798996
cauchy	0.00046813002481610385	1264.4302162454953	-27099.421029757414	0.2157303537022299
rayleigh	0.0006534353460804047	1160.837334360954	-26502.793992965504	0.20666347065149332
