	sumsquare_error	aic	bic	kl_div
cauchy	0.00038475077817435606	1194.7973521052456	-28039.337631879207	inf
norm	0.00038767266188307334	1140.005392299385	-28025.53053352778	inf
gamma	0.0004294780396407098	1140.522266271161	-27831.124259606495	inf
chi2	0.0004599119177950251	1140.7584881144865	-27706.17676969616	inf
rayleigh	0.0008006697451785063	1115.9088750574736	-26701.88133824034	inf
