	sumsquare_error	aic	bic	kl_div
lognorm	0.0001248878354764243	1219.2140902687968	-28547.81242008579	inf
gamma	0.0001271405793510471	1218.9619098297464	-28516.7594110095	inf
norm	0.00014024124630754368	1209.935316923056	-28353.870469083206	inf
rayleigh	0.0001947294053936806	inf	-27783.705772824054	inf
cauchy	0.00020455468577700638	1259.6189115183065	-27698.20295245383	inf
