	sumsquare_error	aic	bic	kl_div
lognorm	0.0001380635723325469	1186.9373862503055	-29902.2371200783	inf
gamma	0.00014013209482630843	1186.6576466995425	-29875.09706313983	inf
norm	0.00014058893049425085	1184.699328556554	-29876.666509656625	inf
rayleigh	0.0002991569989191512	inf	-28498.55741729666	inf
cauchy	0.00038460390206615644	1211.1554460991183	-28040.03444677513	inf
