	sumsquare_error	aic	bic	kl_div
cauchy	0.0001593301574287042	1257.7492585782816	-29631.036678250486	inf
chi2	0.0001892955586287973	1219.86165294081	-29309.195992597924	inf
gamma	0.00019369455025481261	1216.8950200873303	-29267.293533939956	inf
norm	0.00019951681231263876	1213.3805394512433	-29220.78260946051	inf
powerlaw	0.0007719165753707713	1143.49018208876	-26745.441993753408	inf
