	sumsquare_error	aic	bic	kl_div
norm	0.00013752823895768533	1179.2092053241265	-29916.83654001231	inf
lognorm	0.0001442852529548077	1182.2483712726537	-29821.7947422037	inf
gamma	0.0001443914034235544	1180.6325341163906	-29820.452585781186	inf
chi2	0.0002503769057616475	1172.1048719008515	-28815.90010777229	inf
rayleigh	0.0003125531974935293	inf	-28418.61115506407	inf
