	sumsquare_error	aic	bic	kl_div
rayleigh	0.00047141691158994725	inf	-27668.59422942122	inf
chi2	0.0005128710098792426	1162.0031275082556	-27507.271146214647	inf
lognorm	0.0005192847706977388	1160.5448699750834	-27484.58994949116	inf
gamma	0.0005211227700108756	1160.7542744655232	-27478.141798925557	inf
norm	0.0005212377223914864	1158.7181434303911	-27485.248609159215	inf
