	sumsquare_error	aic	bic	kl_div
cauchy	0.0003847895854955906	1199.0816358300913	-28039.15356522161	inf
chi2	0.0004918903791517182	1156.9621419879636	-27583.49863272335	inf
gamma	0.0004918916860992059	1156.9620401215825	-27583.49378372427	inf
rayleigh	0.0006115221435179787	inf	-27193.714079780584	0.10241359176986703
norm	0.0009965451958494221	1141.0153515359257	-26302.487508115948	inf
