	sumsquare_error	aic	bic	kl_div
cauchy	0.00030906821349629043	1234.1471028612702	-28439.07429329318	inf
lognorm	0.0003203251684880795	1240.751083740245	-28366.276270686594	inf
chi2	0.0003809964463046081	1234.024763946748	-28049.72378573439	inf
rayleigh	0.00047363569221485675	inf	-27660.024797277063	inf
norm	0.000758756052364605	1191.1189894884978	-26800.00837587701	inf
