	sumsquare_error	aic	bic	kl_div
cauchy	0.00014936334646628037	1259.211395832733	-29714.22834851028	inf
chi2	0.00017890422389619119	1222.0883606268433	-29377.9066938511	inf
gamma	0.00018644486585482604	1218.178062816018	-29302.685479744174	inf
norm	0.00019013599725113616	1215.2611115068244	-29274.474643219375	inf
powerlaw	0.000771986645102426	1144.5756577278446	-26713.930157234998	inf
