	sumsquare_error	aic	bic	kl_div
norm	0.0001658891284648719	1184.541103256849	-29574.66657070778	inf
gamma	0.0001813485256838341	1187.1517331887876	-29404.547779724973	inf
chi2	0.0001881443097032583	1188.2695041369248	-29337.4086994197	inf
cauchy	0.0003572400299461657	1222.9265243079524	-28174.730524961135	inf
rayleigh	0.00041337611476555797	1150.296052815092	-27908.371849060197	inf
