	sumsquare_error	aic	bic	kl_div
cauchy	0.00020766258404015655	1268.914354778622	-26910.372863825385	inf
lognorm	0.0003267059293336102	1203.1461608440957	-26136.21633921733	inf
norm	0.00032672560732452833	1199.8522759033126	-26143.548097114355	inf
gamma	0.0003549011389596909	1200.177982078646	-25996.154607456916	inf
chi2	0.0003727064354906886	1199.562895892029	-25913.32815396924	inf
