	sumsquare_error	aic	bic	kl_div
cauchy	0.00035293537944567515	1195.2851860941953	-28196.85487134787	inf
lognorm	0.00039254805984453167	1157.8998905018434	-27995.212993244542	inf
gamma	0.00041573675702539245	1156.7181554791864	-27890.47024052905	inf
rayleigh	0.0005786624915331581	inf	-27294.512068866563	inf
norm	0.0006629842767106234	1151.2080033901336	-27046.253882204743	inf
