	sumsquare_error	aic	bic	kl_div
invgamma	0.0004413581291402604	1273.0392354149928	-27765.094202143715	inf
chi2	0.00044768041048157803	1270.2612201863412	-27739.151489757332	inf
powerlognorm	0.00048679795428425933	1256.4981798101692	-27578.847042757	inf
f	0.0004886655120685306	1255.631504630592	-27571.862814893968	inf
lognorm	0.000489125003070959	1253.6502279104973	-27577.657305112145	inf
