	sumsquare_error	aic	bic	kl_div
gennorm	0.00045211969276316114	1421.9415791766348	-27721.153455413903	inf
dgamma	0.0004634351421093104	1397.618031107079	-27676.065100701286	inf
powerlognorm	0.000871476813029122	1786.103288337939	-26516.658700252687	inf
lognorm	0.0009369326155715544	1771.0832949773767	-26392.069566468832	inf
norm	0.0009422591422143204	1757.8823638933643	-26389.23815224654	inf
