	sumsquare_error	aic	bic	kl_div
invgamma	0.00018024446268309562	2150.4862616654013	-29398.563858240934	inf
gamma	0.00021322456623153432	1909.8079598722054	-29092.073752182063	inf
chi	0.00021403980943537562	1907.031753077715	-29085.113165280563	inf
gennorm	0.00021699918787343122	1590.525307215505	-29060.06674896103	inf
rayleigh	0.00021899066728133155	inf	-29050.912379133893	inf
