	sumsquare_error	aic	bic	kl_div
loggamma	0.0001274817105764417	1831.7722278112026	-30030.29011153387	inf
beta	0.00012841200164750231	1839.8242285596837	-30009.519111904487	inf
foldnorm	0.00013255844509902132	inf	-29959.06157014673	inf
norm	0.00013423455075887089	1860.1791321811252	-29943.651787538216	inf
powernorm	0.00013648376340585992	1860.6287723936352	-29905.833575000204	inf
