	sumsquare_error	aic	bic	kl_div
gennorm	0.00047615485290457434	1435.012206886069	-27626.677239913286	inf
gamma	0.0006046964892379019	1748.8222036042105	-27190.771264929022	inf
invgamma	0.0006063737044703156	1898.502023467238	-27185.719134085328	inf
beta	0.0006090329350577989	1728.7002780622709	-27170.22874771387	inf
powerlognorm	0.000612385884152119	1711.7076843312627	-27160.214501307662	inf
