	sumsquare_error	aic	bic	kl_div
gennorm	0.0003255812243939085	1260.573959629317	-28320.036466133868	inf
beta	0.0003588568865005752	1238.828773053168	-28135.031144847715	inf
chi2	0.00037831127411294923	1223.3964094847954	-28046.244279625505	inf
chi	0.00038201882338346316	1207.33501197457	-28028.45562837558	inf
invgamma	0.0003833502225362086	1232.9564487275286	-28022.10973676392	inf
