	sumsquare_error	aic	bic	kl_div
gennorm	0.00034134676608156247	1275.6460296346984	-28233.785156733127	inf
beta	0.000354210350047591	1254.57605123636	-28158.80282307746	inf
loggamma	0.00037124617380312845	1223.9667142085782	-28080.63023538314	inf
powernorm	0.00037869168227665527	1231.3345666369007	-28044.411091146783	inf
foldnorm	0.00037870802716051706	1228.7107876738664	-28044.33236635247	inf
