	sumsquare_error	aic	bic	kl_div
invgamma	0.0006711576948319096	1490.6153892007421	-27000.569173252712	inf
chi2	0.0006732100926187432	1494.817167352108	-26994.99989897149	inf
powerlognorm	0.0007447563682179797	1428.6523019856202	-26803.26768059865	inf
lognorm	0.0007600605260104246	1414.604472040583	-26773.674616507433	inf
gamma	0.0007732420505758503	1409.784372347455	-26742.312648550283	inf
