	sumsquare_error	aic	bic	kl_div
invgamma	0.0006650957124406784	1510.036799082953	-27017.118626634638	inf
f	0.0007070846627228997	1472.122039256852	-26897.945564122674	inf
lognorm	0.0007153396791604927	1467.3287860860942	-26884.28300518238	inf
beta	0.0007341450785350901	1464.8330110864076	-26829.442953576847	inf
gamma	0.00073846957976366	1458.38757597881	-26826.238941073985	inf
