	sumsquare_error	aic	bic	kl_div
rayleigh	0.00019284106540958494	inf	-29282.857252271213	inf
gennorm	0.00022527656505090827	1712.7800164314144	-28991.78491794478	inf
dgamma	0.00024245489406577039	1654.2192500829706	-28857.744878306945	inf
gamma	0.0002809743842662987	2409.454692929392	-28588.800060537353	inf
invgamma	0.00028183068875607827	2701.831344535072	-28583.2496464794	inf
