	sumsquare_error	aic	bic	kl_div
foldnorm	0.0004548295727877602	inf	-27710.253538380286	inf
gennorm	0.0004574612813497076	1630.406795191519	-27699.730031078707	inf
dgamma	0.0004866357616280599	1617.5152078117706	-27586.963656434582	inf
invgamma	0.0004985742189995041	2568.3925818212747	-27542.75620298976	inf
gamma	0.0005287734437941894	2349.903849837936	-27435.491132290594	inf
