	sumsquare_error	aic	bic	kl_div
loggamma	0.0003561809601252498	1341.6498479507525	-28156.192111459797	inf
beta	0.000360738683528404	1349.7885888340384	-28125.49132624393	inf
norm	0.000410295179842641	1377.012839492727	-27905.718105497825	inf
foldnorm	0.0004102952995426033	1379.0127260721267	-27898.208786191524	inf
powernorm	0.00042103847578488907	1376.951125451811	-27851.063716494722	inf
