	sumsquare_error	aic	bic	kl_div
gennorm	0.001059376316634854	994.2948742023974	-26168.038100113466	inf
beta	0.00110470510712779	991.407185526335	-26084.10722679022	inf
chi	0.001278800687757529	985.1482045439624	-25824.684105531283	inf
gamma	0.0013023221589206812	979.200567015533	-25791.439387139115	inf
loggamma	0.00131054612322948	979.3952433513363	-25779.95732312768	inf
