	sumsquare_error	aic	bic	kl_div
invgamma	0.0004815094537972904	1437.0724850641902	-27606.279917509386	inf
chi2	0.0005146100570048387	1418.4961809757472	-27485.013871418563	inf
powerlognorm	0.0005254988642821797	1408.8932153745313	-27439.313103201122	inf
lognorm	0.0005301529786635254	1401.1303018907552	-27430.738633964276	inf
beta	0.0005430730453433142	1400.3611652880802	-27379.311157440832	inf
