	sumsquare_error	aic	bic	kl_div
invgamma	0.0005788164306578048	1517.7125775678703	-27270.555359035105	inf
chi2	0.0006011419826191359	1488.8854187873417	-27201.524676770903	inf
f	0.0006209499230594636	1465.1685643654364	-27134.883106658293	inf
gamma	0.000622809118011044	1465.2447497415837	-27136.938789159056	inf
beta	0.0006297337752041972	1463.6713435411057	-27109.261904797142	inf
