	sumsquare_error	aic	bic	kl_div
loggamma	0.00026650274157032365	1302.5214012906056	-28685.251311142652	inf
norm	0.0002682202932113997	1303.9616749971044	-28681.042537020552	inf
powernorm	0.00026829293481556377	1305.9936081476596	-28673.03982619666	inf
beta	0.00027042527521257476	1309.2147332207617	-28651.091544968436	inf
f	0.0002706671326344833	1309.097807493817	-28649.46096224156	inf
