	sumsquare_error	aic	bic	kl_div
gamma	0.00023961910843636064	1469.2703506054215	-28879.204374667395	inf
f	0.00023995298193518847	1468.4471375537141	-28869.155884405292	inf
lognorm	0.00023996187455360671	1466.3275280080982	-28876.597075685622	inf
beta	0.00024000939958558843	1467.9201699963724	-28868.727076653828	inf
norm	0.00024478670680096366	1450.0904440440354	-28847.79514431318	inf
