	sumsquare_error	aic	bic	kl_div
beta	8.642770516434737e-05	1408.7579050860177	-30731.705594556206	inf
gamma	8.678012324624962e-05	1401.6658513151197	-30731.79195198645	inf
norm	8.7206731357828e-05	1398.3302779591281	-30730.355985753766	inf
powernorm	8.721598868404458e-05	1400.339504620154	-30722.653584321968	inf
gennorm	8.878856668260361e-05	1375.7818907081048	-30690.058307494728	inf
