	sumsquare_error	aic	bic	kl_div
lognorm	0.00018716104183176988	1752.7564460494866	-29329.880450548866	inf
beta	0.0001879602495014606	1751.7747830313574	-29314.599473268714	inf
powernorm	0.00019018788739151877	1742.123984524044	-29300.617960116746	inf
gamma	0.0001904370512184582	1761.5417373550292	-29298.2299143575	inf
chi	0.00019072212062655366	1767.7624351479992	-29295.50157021299	inf
