	sumsquare_error	aic	bic	kl_div
loggamma	0.00011530838948678506	1541.5966979636828	-30213.35171459656	inf
beta	0.00011572443109217427	1547.8426141372602	-30199.273638208768	inf
norm	0.00012006930549656254	1570.2554086520367	-30147.063404329157	inf
powernorm	0.0001207697695953257	1570.80119076506	-30128.94462691336	inf
f	0.00012210737112297793	1576.7695138880952	-30101.344942375083	inf
