	sumsquare_error	aic	bic	kl_div
lognorm	0.00031784200656691984	1681.6164936990672	-28363.917424941865	inf
gamma	0.0003185365290442655	1696.2756626451298	-28359.936116865785	inf
beta	0.0003189042259928621	1679.8565450189053	-28350.323042188185	inf
chi	0.00032012256358227465	1672.5455953860203	-28350.876720459084	inf
invgamma	0.00032266336391487886	1800.3882847220834	-28336.456852986576	inf
