	sumsquare_error	aic	bic	kl_div
gennorm	0.000114786920487153	1691.6653651911604	-30221.61925454675	inf
gamma	0.00014420406103614054	2149.833192376875	-29805.47029360117	inf
lognorm	0.00014555972319287008	2125.56217990749	-29788.40297221681	inf
f	0.00014645340080752533	2114.7742786635176	-29769.72980287092	inf
powerlognorm	0.0001466571290920626	2104.238969999185	-29767.194237526586	inf
