	sumsquare_error	aic	bic	kl_div
beta	0.00027844406579494255	1639.747364224968	-28597.791738683503	inf
loggamma	0.00027854582367920747	1638.5801685208012	-28604.63406354855	inf
norm	0.00027862783334086614	1657.9873759870234	-28611.605906367775	inf
powernorm	0.000279064562769682	1659.3119702704248	-28601.24036645476	inf
gamma	0.0002806242234130154	1689.439574794423	-28591.07461560363	inf
