	sumsquare_error	aic	bic	kl_div
gennorm	0.0004700943929746603	1400.0035263558996	-27650.041972016166	inf
dgamma	0.0004934676694751906	1361.6608766142865	-27561.53449997292	inf
loggamma	0.0005247598943382152	1570.1134571413736	-27449.388650970814	inf
beta	0.0005296075589188872	1583.7007012855975	-27425.107338296257	inf
norm	0.0005512913170865272	1615.2446949841067	-27366.93308555871	inf
