	sumsquare_error	aic	bic	kl_div
invgamma	0.0003757064578347721	1684.7769846764181	-28058.846645831643	inf
lognorm	0.00040448561155764713	1663.3639510606056	-27924.22081061406	inf
powerlognorm	0.00040874272892851507	1676.0744420641909	-27897.615165578765	inf
gamma	0.0004194931113978524	1664.5834548543169	-27857.770776314963	inf
beta	0.0004195459659246719	1665.1543125577718	-27850.032186600794	inf
