	sumsquare_error	aic	bic	kl_div
powernorm	0.00029039998857684684	1521.3335769411601	-28528.615835098615	inf
loggamma	0.0002910705889526663	1534.8110748550273	-28524.40865532009	inf
beta	0.000291410588367823	1543.1875803056464	-28514.77049804163	inf
lognorm	0.0002947524673121491	1593.262750732879	-28501.480795162428	inf
norm	0.00029560573637678106	1568.7443557040522	-28503.716973778064	inf
