SKEWNESS

SC6:	0.1096703084668309
SC7:	0.1413330407784707
SC8:	0.15158148597894688
SC9:	0.14067962608811344
SC10:	0.13306450193446503
SC11:	0.11539794922402902
SC12:	0.11094204229571016
SC13:	0.13273604707559594
SC14:	0.13159985112449735
SC15:	0.07974672576433907
SC16:	0.03342015815227595
SC17:	0.024268775175710057
SC18:	-0.013945057424625089
SC19:	-0.04494796223125799
SC20:	-0.05956383839240227
SC21:	-0.06623529659373475
SC22:	-0.05840947828715674
SC23:	-0.0574867903390907
SC24:	-0.05613726381730838
SC25:	-0.04783620391758291
SC26:	-0.047684961219950577
SC27:	-0.04396849983438459
SC28:	-0.03950977427306773
SC29:	-0.0412365998011255
SC30:	-0.043760849206794884
SC31:	-0.0437878006544172
SC34:	-0.0255129539731756
SC35:	-0.021765764111523558
SC36:	-0.020634326955326902
SC37:	-0.018206385359590772
SC38:	-0.015513590978191244
SC39:	-0.01073782270087789
SC40:	-0.005899345495697908
SC41:	0.002546253770718169
SC42:	0.006902573214792333
SC43:	0.010686048910237694
SC44:	0.007475252194650304
SC45:	0.013222674768337385
SC46:	0.02139541656422979
SC47:	0.023686897446998447
SC48:	0.021568255069871697
SC49:	0.016132715101411555
SC50:	0.01299104252356999
SC51:	0.004553907669769285
SC52:	-0.01241835956522067
SC53:	-0.03627133990278887
SC54:	-0.054421162720300904
SC55:	-0.053067339715557535
SC56:	-0.04650979088628575
SC57:	-0.045847134343887846
SC58:	-0.04935777295511753
