	sumsquare_error	aic	bic	kl_div
genlogistic	2.8138077210527963e-05	1219.0973410244937	-149032.7865753109	0.01885826155198899
gamma	2.8814473377710364e-05	1211.2497340897687	-148850.49769787464	0.0199620534139288
norm	2.891644559235981e-05	1209.2546418709921	-148832.33353425938	0.019966689401910875
logistic	3.0510730638570127e-05	1217.383990114174	-148420.48560120387	0.01917349801137135
gennorm	3.0954576083190126e-05	1210.219262206612	-148300.70905865636	0.02106776022966784
