	sumsquare_error	aic	bic	kl_div
beta	5.255133600425476e-05	1155.654108110374	-185550.92381460435	0.022951116651645773
loggamma	8.696642115765909e-05	1186.6161807438773	-180649.73338553566	0.0488657638155407
norm	8.816703575811158e-05	1184.6219257829955	-180525.26270752912	0.04936719847626227
chi	8.903542897207461e-05	1185.6798434342288	-180420.53559809996	0.04857952780058293
gamma	9.037185839603597e-05	1186.3716882278743	-180275.30454101268	0.049638806706486516
