	sumsquare_error	aic	bic	kl_div
gennorm	4.3984888055680436e-05	1298.53038094764	-167815.43060115573	inf
gamma	8.392346818302641e-05	1376.3613550253126	-162141.73898038644	inf
beta	8.408859437661017e-05	1380.3254651681593	-162115.39620444592	inf
powernorm	9.139392995510982e-05	1373.8852134921608	-161392.86469800991	inf
chi2	9.147544417454486e-05	1400.2158000143636	-161385.0355256742	inf
