	sumsquare_error	aic	bic	kl_div
gennorm	0.00011701969831508908	1171.3607270658406	-159260.54411837086	inf
powerlognorm	0.00011720885989350276	1181.6161191879723	-159237.27561671744	inf
gamma	0.00011723408111283313	1180.1868681126878	-159244.46634984374	inf
beta	0.0001175138081095308	1182.5071032083965	-159214.45151830828	inf
powernorm	0.00011889192306751439	1181.8017455067013	-159121.11929985593	inf
