	sumsquare_error	aic	bic	kl_div
gennorm	1.828662436079345e-05	2380.0785875944066	-175628.132041972	inf
powernorm	2.2573296116764924e-05	2839.7937712648218	-173777.6097309725	inf
norm	2.264060555561058e-05	2837.8223518058176	-173760.5285194924	inf
lognorm	2.3063875036223756e-05	2824.1795703275925	-173588.6899138014	inf
beta	2.3064165380298775e-05	2826.449866671264	-173579.49826900428	inf
