	sumsquare_error	aic	bic	kl_div
dgamma	5.9935472631278564e-05	1889.0475401306724	-166365.66678521706	inf
gennorm	0.00014254102810584829	1851.818576246666	-158701.8343057439	inf
powernorm	0.0002439761899920298	2678.3350993612926	-153947.6333097801	inf
beta	0.0002557091351174705	2691.4531982777103	-153523.0492429405	inf
norm	0.0002566307932208612	2685.2002824490396	-153509.39817249705	inf
