KURTOSIS

SC6:	0.12030341898668073
SC7:	0.0647308183143398
SC8:	0.10619416503693646
SC9:	0.17864091717651442
SC10:	0.25862549432695836
SC11:	0.212080320056935
SC12:	0.07100833268435958
SC13:	-0.035638496786636775
SC14:	-0.10791578794932155
SC15:	-0.15849827555296292
SC16:	-0.17090210561909114
SC17:	-0.18388549112282515
SC18:	-0.2247099974282616
SC19:	-0.31419094070316733
SC20:	-0.4611484540532462
SC21:	-0.5954880485354388
SC22:	-0.6433263968881135
SC23:	-0.6448240453329719
SC24:	-0.6197334193781581
SC25:	-0.5534352753862968
SC26:	-0.4687478586510996
SC27:	-0.37054469082847197
SC28:	-0.2751506996686408
SC29:	-0.19288305512033155
SC30:	-0.14540258438244757
SC31:	-0.10433032433514366
SC32:	-0.06703610564563345
SC33:	0.002177092006943937
SC34:	0.06628751684921497
SC35:	0.11533664250033482
SC36:	0.10155281589386478
SC37:	0.033137693593694895
SC38:	-0.061215070051050535
SC39:	-0.14544732734313248
SC40:	-0.2201938210592158
SC41:	-0.256428885137161
SC42:	-0.25208913517092846
SC43:	-0.19111552902258477
SC44:	-0.0882715864454231
SC45:	0.03570074998157535
SC46:	0.126891844764498
SC47:	0.17718125687925035
SC48:	0.14972562604191308
SC49:	0.11878023437282081
SC50:	0.07502401882360887
SC51:	0.09956600243657876
SC52:	0.1532192292931489
SC53:	0.22493682220091182
SC54:	0.22670947146174925
SC55:	0.011435169518455801
SC56:	-0.26422021318535904
SC57:	-0.43840736219923704
SC58:	-0.5578321284899417
SC59:	-0.6985118356916571
SC60:	-0.8888109858071012
SC61:	-1.0839428836303913
SC62:	-1.2152901345644145
SC63:	-1.2603005965620573
SC64:	-1.2300176288302285
SC65:	-1.1548992879333502
SC66:	-1.0431986561494453
SC67:	-0.9140275271832672
SC68:	-0.7379483579453461
SC69:	-0.5417760833685215
SC70:	-0.35751051576300075
SC71:	-0.19734508579638632
SC72:	-0.06521658079451598
SC73:	0.03472515132619636
SC74:	0.12448939724229646
SC75:	0.19601671609656535
SC76:	0.2553003369936877
SC77:	0.2726430270182534
SC78:	0.2751276093599766
SC79:	0.2322101768522291
SC80:	0.16607288439897605
SC81:	0.05537720610819896
SC82:	-0.10568414342408827
SC83:	-0.3019036721792756
SC84:	-0.516437757900996
SC85:	-0.7049753920072499
SC86:	-0.8532526454461524
SC87:	-0.9429847300731122
SC88:	-1.006146001049727
SC89:	-1.0327944340220983
SC90:	-1.0526905447045736
SC91:	-1.063597868975976
SC92:	-1.0929016816969734
SC93:	-1.1249561846165015
SC94:	-1.1531884192948956
SC95:	-1.1681394850568143
SC96:	-1.1806482918902912
SC97:	-1.2086321383850072
SC98:	-1.3020722285249848
SC99:	-0.1184368509332625
SC100:	-1.2523084383716883
SC101:	-1.1608427430848294
SC102:	-1.0213639961142338
SC103:	-0.9366159846622835
SC104:	-0.9041721452388294
SC105:	-0.8808985550509063
SC106:	-0.8574196013031967
SC107:	-0.8026089868174315
SC108:	-0.7395766617523312
SC109:	-0.6972422644891516
SC110:	-0.7304364840215234
SC111:	-0.8262966769662863
SC112:	-0.9745578931860761
SC113:	-1.1237821120749532
SC114:	-1.2241386398360674
SC115:	-1.283036872258685
SC116:	-1.3111437176971823
SC117:	-1.3206353038350112
SC118:	-1.3215344226455217
SC119:	-1.3121235579312678
SC120:	-1.3066670195651122
SC121:	-1.3184512597649551
SC122:	-1.3414629954479298
SC123:	-1.3665624402637435
SC124:	-1.3781813137061298
SC125:	-1.3722846875484969
SC126:	-1.354895595420774
SC130:	-1.3263019450324967
SC131:	-1.3724871005404564
SC132:	-1.4133427476472293
SC133:	-1.4733428051272381
SC134:	-1.3579084443596583
SC135:	-0.5490944923347159
SC136:	-0.039456689010995305
SC137:	-0.15278075874866426
SC138:	-0.27255677884037643
SC139:	-0.34713078597318514
SC140:	-0.4112131391928586
SC141:	-0.4413859977486374
SC142:	-0.4514654754377365
SC143:	-0.41522012551308984
SC144:	-0.3211143283840614
SC145:	-0.18882796743157737
SC146:	-0.0449114923731595
SC147:	0.08681760143802064
SC148:	0.14475840587219535
SC149:	0.14667990176598567
SC150:	0.11486327111681627
SC151:	0.06599771555287859
SC152:	0.0074610855270940135
SC153:	-0.02917037306519621
SC154:	-0.091602263647105
SC155:	-0.21717529664738766
SC156:	-0.31196200360884907
SC157:	-0.35207225587561863
SC158:	-0.36458360650024746
SC159:	-0.419365063881461
SC160:	-0.5008824094456097
SC161:	-0.5782457861911867
SC162:	-0.6195266785565194
SC163:	-0.5866868938214096
SC164:	-0.5206702690823373
SC165:	-0.4428329678825258
SC166:	-0.3750198138063885
SC167:	-0.33151232279902176
SC168:	-0.27914572342616095
SC169:	-0.22221375087132067
SC170:	-0.13242151972817595
SC171:	-0.03282495706462418
SC172:	0.08004854400465744
SC173:	0.18468920640234687
SC174:	0.29111695405931526
SC175:	0.3241744174344112
SC176:	0.31748648897345744
SC177:	0.2476903388694236
SC178:	0.14134694821323768
SC179:	0.013112085766060044
SC180:	-0.10559572926798166
SC181:	-0.2098078211647767
SC182:	-0.25235715785618673
SC183:	-0.23881735938405413
SC184:	-0.1429385547986839
SC185:	-0.004933169822495476
SC186:	0.14138602147183832
SC187:	0.24008152840293961
SC188:	0.3028689537799689
SC189:	0.3583677546970958
SC190:	0.4085408117246776
SC191:	0.35394152902134035
SC192:	0.2849948215854732
SC193:	0.2001814653029621
SC194:	0.11285989778430539
SC195:	0.06388617733288493
SC196:	0.05708124438890394
SC197:	0.05494415416109533
SC198:	0.07568251426187445
